10000
9.99854 , 29.62172 , 22.91854 
311.08350 , 47.68814 , 72.02547 
149.81941 , 25.30688 , 210.51578 
7.94615 , 30.59073 , 16.03513 
332.73698 , 37.90630 , 352.04694 
302.59625 , 49.96236 , 40.63950 
119.53670 , 46.10635 , 218.01945 
142.44443 , 54.95652 , 235.70729 
209.90886 , 47.90954 , 147.30536 
329.34223 , 24.70837 , 12.64283 
64.22455 , 14.55188 , 274.50218 
76.71034 , 11.21701 , 241.33040 
102.05775 , 39.82170 , 301.75014 
25.48126 , 33.37025 , 298.96652 
310.47522 , 33.59427 , 15.69904 
61.83600 , 27.82223 , 284.38897 
150.10415 , 23.77560 , 216.95679 
198.23084 , 44.94350 , 120.74093 
261.65949 , 32.44887 , 91.00588 
53.99072 , 14.62027 , 304.04141 
280.28189 , 47.18385 , 57.16114 
189.48952 , 11.55205 , 171.09710 
37.66325 , 42.19165 , 310.65562 
137.66267 , 49.73850 , 238.12190 
30.98336 , 6.95868 , 323.18856 
90.64373 , 21.14765 , 301.20058 
186.78517 , 42.37340 , 131.59914 
328.53452 , 46.27190 , 22.26482 
194.23374 , 31.06998 , 125.68018 
166.24279 , 40.09880 , 210.20198 
14.07109 , 27.81751 , 321.62415 
350.16389 , 24.98562 , 344.03113 
164.60212 , 23.44893 , 175.80216 
234.61681 , 49.48310 , 131.15564 
310.16371 , 55.77150 , 47.71680 
184.58124 , 16.05977 , 207.80743 
157.94867 , 40.94012 , 222.42857 
88.81878 , 41.44883 , 276.18652 
303.98125 , 37.17513 , 82.20670 
43.62355 , 50.71352 , 300.99186 
173.72762 , 12.38515 , 205.59634 
194.24061 , 35.43745 , 174.84752 
164.60752 , 28.31133 , 238.56192 
268.82491 , 13.71202 , 81.24783 
280.92488 , 30.25427 , 95.29551 
135.66069 , 28.84984 , 193.43954 
82.12416 , 16.81708 , 269.01078 
213.20722 , 6.18107 , 160.65866 
278.04474 , 35.04851 , 94.20402 
143.16178 , 43.99273 , 198.24885 
208.81098 , 38.92048 , 184.12940 
264.88401 , 38.13153 , 126.82964 
293.78180 , 17.34498 , 43.70059 
355.49093 , 41.87808 , 322.80631 
159.12234 , 24.62629 , 188.58219 
221.66150 , 30.06479 , 178.72135 
268.64731 , 12.27546 , 106.68316 
290.30688 , 19.05637 , 114.29152 
121.83859 , 26.31800 , 257.45981 
313.11251 , 23.13652 , 66.06050 
95.43667 , 8.13957 , 229.75747 
242.74810 , 45.18510 , 100.09632 
181.58162 , 43.53984 , 180.28676 
13.72788 , 44.48964 , 329.53877 
270.09642 , 9.73747 , 112.79322 
172.63205 , 21.50484 , 187.21496 
180.58315 , 40.87692 , 143.02658 
202.99507 , 19.69972 , 195.60680 
298.15556 , 13.74662 , 87.72360 
330.84672 , 47.43044 , 49.55956 
197.91186 , 22.15947 , 197.50524 
209.27444 , 55.51912 , 129.16581 
245.35403 , 31.34185 , 130.63226 
9.07555 , 42.56484 , 332.99021 
46.47448 , 47.71686 , 297.49942 
226.71237 , 19.76549 , 119.28701 
169.62342 , 42.34439 , 160.84733 
325.92775 , 32.50202 , 5.59660 
121.97460 , 18.76942 , 223.15115 
99.12271 , 9.24675 , 222.00990 
117.39442 , 25.45197 , 240.69037 
38.57454 , 45.09394 , 338.56563 
266.86873 , 28.10578 , 123.05801 
115.96254 , 31.49049 , 277.08904 
325.41670 , 11.53070 , 34.88989 
37.04039 , 35.53216 , 291.59423 
35.09698 , 9.25976 , 347.46954 
160.85379 , 14.30967 , 225.25545 
228.57550 , 15.43617 , 113.62210 
111.29479 , 9.01398 , 275.54669 
172.73699 , 26.70596 , 222.23648 
234.56796 , 42.90312 , 151.26521 
339.63850 , 29.49640 , 46.03814 
289.41783 , 45.46097 , 46.13868 
291.14721 , 29.73884 , 30.43247 
234.61272 , 40.55709 , 101.55358 
230.95319 , 51.31338 , 152.69976 
67.46584 , 34.77159 , 273.40636 
152.31242 , 51.11954 , 240.18662 
25.51972 , 42.08281 , 294.97196 
172.28388 , 46.15248 , 211.43820 
248.08831 , 25.19106 , 136.89344 
4.77500 , 41.86833 , 333.61137 
185.73943 , 30.91824 , 161.41478 
80.02268 , 20.04863 , 279.95227 
135.36635 , 52.84402 , 217.78531 
247.33543 , 26.91398 , 87.63654 
271.77632 , 20.75848 , 116.13397 
45.14537 , 47.90917 , 348.96852 
133.38272 , 11.51018 , 254.81347 
16.73812 , 30.73377 , 4.79656 
155.20098 , 22.45530 , 171.25033 
134.36429 , 46.59859 , 248.42195 
30.08776 , 39.58353 , 289.88830 
27.66351 , 18.40851 , 289.06488 
71.71820 , 42.16353 , 266.72994 
138.95610 , 5.08444 , 253.13038 
357.22486 , 28.93498 , 344.64080 
1.81258 , 11.09925 , 356.82338 
12.15277 , 47.91799 , 314.12239 
293.38349 , 22.25475 , 81.76349 
105.93919 , 19.68404 , 229.64800 
279.92309 , 19.50061 , 86.01510 
196.23481 , 11.43582 , 150.83654 
203.16967 , 34.64155 , 149.96799 
261.50956 , 22.93028 , 112.18592 
7.32246 , 23.08231 , 333.60190 
231.48304 , 32.74643 , 87.55304 
321.54455 , 21.21694 , 49.68145 
246.63261 , 31.20964 , 86.35578 
85.75804 , 43.42566 , 262.63552 
340.79565 , 34.74784 , 24.87966 
344.82304 , 38.33165 , 16.47387 
9.94643 , 39.35655 , 350.91502 
264.48793 , 43.04396 , 132.14235 
59.81408 , 56.55701 , 322.70117 
259.14307 , 32.43316 , 126.31503 
0.71175 , 37.68010 , 317.32459 
123.72302 , 58.03468 , 217.80795 
154.77574 , 41.80320 , 180.39609 
161.37182 , 3.21823 , 199.17898 
33.16511 , 35.61079 , 324.46514 
123.48626 , 40.23972 , 275.95151 
21.06712 , 34.99374 , 320.23287 
189.73139 , 15.00246 , 192.74135 
7.98062 , 12.15840 , 3.05486 
110.24494 , 40.31559 , 270.59087 
326.38724 , 26.28005 , 40.25738 
74.70080 , 30.42889 , 327.95042 
55.17193 , 30.07707 , 293.48607 
193.58192 , 36.25446 , 135.80304 
67.29301 , 30.11363 , 331.60669 
249.05969 , 41.12045 , 128.43524 
221.84497 , 20.59308 , 97.67128 
270.52550 , 5.09351 , 132.42246 
95.42150 , 18.09869 , 303.69286 
14.73011 , 45.59798 , 345.71382 
215.16536 , 40.79196 , 135.01362 
313.20310 , 43.90662 , 29.47907 
335.80089 , 26.92307 , 33.10715 
238.26845 , 52.82087 , 129.79979 
34.70467 , 24.81768 , 321.98596 
84.41007 , 39.37476 , 243.45128 
47.40352 , 38.20561 , 350.91823 
267.15207 , 32.46252 , 111.47597 
298.95180 , 45.71871 , 79.77064 
266.56176 , 28.91559 , 103.64545 
164.84023 , 29.10190 , 194.75168 
139.11415 , 28.25223 , 211.33225 
68.27835 , 47.88683 , 311.36489 
50.83815 , 55.34070 , 308.59769 
152.29303 , 29.97710 , 189.92097 
221.22901 , 33.60912 , 161.14380 
259.19475 , 18.06536 , 76.89089 
342.04091 , 19.33384 , 336.58803 
261.38072 , 33.50164 , 79.92702 
234.79516 , 36.11126 , 101.06793 
194.79074 , 41.35522 , 194.23680 
36.09543 , 45.29407 , 336.78358 
105.56185 , 13.81578 , 260.04192 
211.92976 , 36.79834 , 184.49141 
195.68716 , 38.57194 , 141.63056 
122.46104 , 33.99327 , 242.21979 
158.17133 , 28.55316 , 204.25630 
177.86150 , 29.99995 , 196.55157 
181.97615 , 20.53262 , 155.88748 
163.51124 , 31.85388 , 213.10816 
132.17135 , 22.81430 , 232.29890 
126.36145 , 45.93549 , 253.25256 
328.79432 , 11.12325 , 4.46376 
111.31682 , 36.64016 , 250.14035 
175.59440 , 33.93705 , 197.88957 
38.73612 , 17.56330 , 356.71281 
308.27889 , 48.81972 , 68.64147 
117.02201 , 25.89466 , 250.52055 
34.63539 , 25.91490 , 329.25617 
126.94711 , 35.65416 , 271.67680 
275.00349 , 45.76202 , 63.82950 
33.19011 , 34.10656 , 357.53561 
230.02135 , 14.38502 , 95.39992 
304.77887 , 44.05732 , 81.22866 
10.22870 , 19.66033 , 8.06974 
219.39864 , 26.45559 , 173.76797 
18.14938 , 35.27195 , 16.27171 
215.79277 , 36.98363 , 136.00697 
126.29957 , 31.82096 , 232.22489 
329.59248 , 34.90789 , 15.06774 
72.92735 , 47.72406 , 296.87886 
264.66425 , 28.69170 , 67.05402 
30.82904 , 45.75358 , 298.85969 
24.47357 , 30.09018 , 11.47288 
26.47689 , 22.00354 , 6.07351 
67.49782 , 17.27151 , 334.00257 
287.42472 , 18.23715 , 92.32021 
311.00430 , 24.36410 , 47.98502 
318.15739 , 41.51137 , 64.62212 
151.71145 , 36.40610 , 224.78807 
274.90878 , 12.60789 , 69.78483 
170.78338 , 30.75619 , 155.50801 
342.33472 , 21.13071 , 340.06989 
175.98108 , 15.51608 , 212.39684 
168.45065 , 37.99895 , 155.09431 
41.58089 , 23.93607 , 325.20900 
120.61083 , 27.13613 , 232.23317 
296.84793 , 13.72703 , 97.62520 
114.48420 , 12.56080 , 221.20067 
273.83380 , 8.74328 , 93.80313 
105.17030 , 38.99290 , 238.87216 
85.34027 , 44.61361 , 296.84606 
319.65494 , 36.27197 , 357.12062 
31.60968 , 30.60297 , 12.12156 
168.73080 , 15.28805 , 222.89881 
34.14557 , 42.24519 , 2.51494 
67.99358 , 37.78158 , 250.30863 
146.01919 , 19.52339 , 236.43930 
278.78861 , 43.42861 , 96.07471 
185.19409 , 11.23879 , 141.35793 
351.12622 , 40.29764 , 20.96283 
300.99298 , 52.69324 , 38.71217 
124.21506 , 43.92840 , 245.74583 
25.97529 , 24.35453 , 320.26519 
258.16048 , 26.48794 , 99.09759 
2.50423 , 23.51278 , 2.88394 
137.44523 , 42.18652 , 200.31569 
60.68946 , 35.64158 , 322.39752 
128.73435 , 34.84348 , 265.79659 
343.49803 , 13.04820 , 16.37485 
180.45786 , 42.58480 , 205.88510 
341.12398 , 48.39928 , 51.51041 
31.57913 , 42.15456 , 291.68528 
84.85212 , 37.61801 , 255.00228 
31.26625 , 25.87581 , 6.44113 
275.10269 , 23.13231 , 46.65296 
233.42216 , 22.66173 , 147.85162 
216.21498 , 47.50002 , 114.80020 
0.31713 , 30.67707 , 2.04985 
202.31329 , 42.13532 , 167.86468 
255.77640 , 19.37816 , 91.09505 
321.80778 , 35.70968 , 51.71565 
328.01443 , 37.47282 , 9.24995 
51.52398 , 36.05535 , 312.20202 
162.74164 , 29.01901 , 230.44174 
39.87147 , 47.27627 , 344.86059 
298.01174 , 21.81407 , 88.69721 
85.92816 , 35.01518 , 299.28483 
256.25522 , 32.84948 , 101.84668 
58.25086 , 47.21515 , 337.67180 
96.18696 , 44.89014 , 259.22794 
89.73795 , 21.08990 , 292.43898 
51.01839 , 20.83094 , 315.89005 
328.86778 , 25.44936 , 24.04056 
112.13909 , 25.13840 , 233.47068 
328.79234 , 42.11971 , 23.12793 
152.97192 , 43.01865 , 177.66641 
0.74540 , 3.61681 , 5.84876 
219.26310 , 51.99162 , 136.55192 
111.46684 , 32.56692 , 217.08110 
8.80433 , 13.08532 , 342.16202 
231.71450 , 41.63986 , 83.58425 
31.96218 , 40.11571 , 345.90552 
36.50450 , 48.61725 , 312.98200 
161.46935 , 8.46321 , 243.42038 
151.67859 , 40.15095 , 226.89125 
24.17637 , 16.83402 , 335.69338 
160.86935 , 33.92030 , 208.06386 
82.68987 , 24.10717 , 313.79452 
177.47151 , 38.07960 , 216.03285 
120.95846 , 38.27228 , 230.44407 
51.40012 , 13.06946 , 289.09726 
142.55681 , 26.53267 , 179.48695 
222.33170 , 4.48999 , 131.60226 
250.12658 , 14.75653 , 73.11544 
102.35017 , 43.03418 , 213.88448 
136.07182 , 19.95434 , 230.89966 
317.00279 , 4.80947 , 30.62525 
230.37386 , 10.37443 , 88.14047 
305.16757 , 34.16849 , 32.22564 
184.26058 , 40.68913 , 205.76174 
64.14648 , 41.66558 , 263.57162 
291.18295 , 34.38114 , 50.87238 
125.10010 , 32.31210 , 275.92193 
357.74813 , 37.71312 , 1.14088 
8.86849 , 16.28414 , 345.90592 
231.59777 , 42.79502 , 106.66163 
